Age,Gender,Location,Phone Brand,OS,Screen Time (hrs/day),Data Usage (GB/month),Calls Duration (mins/day),Number of Apps Installed,Social Media Time (hrs/day),E-commerce Spend (INR/month),Streaming Time (hrs/day),Gaming Time (hrs/day),Monthly Recharge Cost (INR),Primary Use,Battery Consumption (mAh/day),Cluster_Label
0.6309665342528828,2,0,6,1,0.3835019544311902,0.7748837371308748,0.8303266930549237,0.9695846157534476,0.5500344626811478,0.8974556141286001,0.8754612127651559,0.1877887307977646,0.9414478361862672,0,0.5291223065879409,2
1.230762242413752,1,6,6,1,0.9833035008240896,0.5918842023051096,0.9097505664838558,0.6006861932350409,0.8890205144621548,0.8330204634321572,0.1319310890351112,0.9092964584315588,0.8709340392315561,2,0.9684891062246102,2
0.9308643883333172,0,8,7,0,0.6129934386211933,0.3493406734265313,0.9385139861592998,0.9788126630226756,0.8551434518059735,0.5237624332417379,0.1605584217036247,0.3280499838269896,0.933378419751459,4,0.7277141097259807,0
0.1811197531322311,2,9,8,0,0.8598333372483922,0.9242131281466128,0.9910193197368372,0.6006861932350409,0.531216824853946,0.9517727008291004,0.9810791837532256,0.6131471927654584,0.8356798716418992,4,0.7590820049561577,0
1.6806090235344036,1,3,3,0,0.9298344645167108,0.9747804444866446,0.4780675537535338,0.7956313286978336,0.6367181086893301,0.3532298427824281,0.9201338984956918,0.4648554324615606,0.3776879543876617,3,0.8875887755278347,0
1.605634560014295,2,3,4,0,0.987526799420846,0.5000151349403166,0.901774265043124,0.7665278979795433,0.9811823621727982,0.7051574790771149,0.4886084055306142,0.9092964584315588,0.4980903238719654,1,0.9021435400923032,0
0.6309665342528828,2,8,3,0,0.8094483763614704,0.6515661346177644,0.9053637322848206,0.6741953114351309,0.9906593633205814,0.6240177843614059,0.6006048531054701,0.6991803252671502,0.7324406670153307,3,0.804313406441685,0
-1.6182673713503757,0,9,0,0,0.097404287185814,0.7978555421904785,0.9233942221392044,0.880403146516503,0.3570697573092732,0.5235682228685483,0.5187838962696528,0.1877887307977646,0.805372814173585,1,0.1704620237631964,0
-0.6435993455889637,0,7,1,0,0.7406201244057928,0.945154569953976,0.5515429809824021,0.8526515574043967,0.3051089891248258,0.7072559785475099,0.6131471927654584,0.5332810912611501,0.8159762724459549,0,0.6754107873870094,0
-0.1187781009482033,1,9,0,0,0.6378465006642655,0.983843465853558,0.8327880512298828,0.8337503474236614,0.9906593633205814,0.6370879773344003,0.4400464314018453,0.773705614469083,0.7526541476615487,4,0.6301096604479466,0
-1.6932418348704843,1,1,0,0,0.8704127817754621,0.9523022946228128,0.9333893604665638,0.963926643760908,0.0,0.83156265269222,0.1605584217036247,0.6991803252671502,0.2467073309215521,1,0.7953824796316804,0
0.2560942166523398,2,4,1,0,0.8094483763614704,0.9620390267105612,0.670353367868287,0.2960688416474961,0.4279579026583928,0.871693775399891,0.8352920377943115,0.8637110813667139,0.9010333518612306,0,0.7239980463033431,0
1.005838851853426,0,6,0,0,0.9437117250113308,0.9688105243500732,0.7054584803824885,0.8446777904696507,0.7131785032672269,0.6795896439626801,0.9129323711380788,1.0,0.4005048917451439,0,0.845699865281156,0
0.5559920707327742,0,9,1,0,0.6917008557696904,0.8881355646773645,0.9477369144755744,0.8392574336369985,0.8999310746377045,0.6076175945720019,0.8517082396961023,0.1017555982960728,0.9127454150802692,2,0.6403481260575414,0
0.1061452896121225,0,4,8,0,0.4895232750454956,0.5090528899173667,0.8893877934857498,0.3781264697876345,0.3316091195645042,0.959823476630456,0.9129323711380788,0.8394415782963752,0.4988386249158048,2,0.489315282234207,0
0.1811197531322311,0,5,9,0,0.8267767437249727,0.800177116414373,0.9663072272817604,0.952323785102636,0.2774808600533543,0.7387749106388208,0.7643253831350066,0.773705614469083,0.4772269602851839,0,0.8394133550891076,0
-0.7185738091090723,0,8,4,0,0.6129934386211933,0.674982499505987,0.9683323479873766,0.7037754535113834,0.2774808600533543,0.9823766949022243,0.9480452456567072,0.773705614469083,0.9454107768493654,3,0.6384220078853775,0
-1.0934461267096154,0,8,8,0,0.9747554066163318,0.9901579582532662,0.917368054320921,0.7562529395752693,0.6683908804354959,0.8503125515270291,0.5039000641816044,0.9906197686659236,0.7934936981494729,1,0.8378230468519108,0
1.4556856329740775,1,1,0,0,0.5001027195725658,0.858010238754439,0.5985177854804656,0.8992673492884047,0.9106612866945056,0.2923200604086315,0.6606746705339981,0.3868528072345415,0.9889417446970306,3,0.5264311706570657,0
-1.0934461267096154,0,2,0,0,0.9437117250113308,0.836159020137502,0.1304673962676289,0.9542849616078296,0.6202827232576478,0.3997389730209744,0.890752871416146,0.0,0.8672229050777236,3,0.845699865281156,0
1.380711169453969,2,6,2,0,0.8807867871574009,0.9480335457500731,0.9502236355228963,0.8048101538653798,0.8890205144621548,0.3476331639599013,0.1319310890351112,0.9307648985254562,0.7619805303660516,4,0.7418238134755801,0
-1.3183695172699412,2,8,3,0,0.9958745394202432,0.9714780823427274,0.8914727434852489,0.9015543048481404,0.7944297908023206,0.3391854403812173,0.8268992386363868,0.5543443693579064,0.1743565919048515,0,0.9324912092696712,0
-1.168420590229724,2,6,7,0,0.140166662751608,0.8846367406425248,0.0393708476909929,0.9083253864057808,0.9811823621727982,0.8566688386715031,0.8352920377943115,0.6491668272342391,0.6955014136058602,4,0.3297464794599882,0
-1.3933439807900498,1,6,6,1,0.6296899377971035,0.2062042843831411,0.9122751829866352,0.8500141073689282,0.9618029215850794,0.9649957393335756,0.9937640622025348,0.3280499838269896,0.6224362913330734,0,0.7198620051680196,2
0.8558899248132087,2,5,3,0,0.6044453444134354,0.9572090390160436,0.826840448423659,0.807816160269007,0.9618029215850794,0.79096038733353,0.9201338984956918,0.7874868239530826,0.8268161064327193,3,0.6567436574056496,0
1.230762242413752,1,2,0,0,0.2510968493602973,0.7541184070734177,0.4259405881245532,0.9149658279808796,0.4051779144871211,0.9596402017641807,0.1877887307977646,0.773705614469083,0.9624984318594298,3,0.3198583768419463,0
0.1811197531322311,1,7,0,0,0.2989716514069661,0.5427701278518751,0.9200510266986638,0.8048101538653798,0.4051779144871211,0.1874391909988373,0.1319310890351112,0.6491668272342391,0.987033679262354,4,0.3622150333169553,0
1.0808133153735346,0,6,4,0,0.5306392872426406,0.8819863559815668,0.8828946588971524,0.4848773129526498,0.755074526443678,0.6351186181134854,0.6254138541651854,0.683002072900642,0.8763037029109924,3,0.5765173550630565,0
0.3310686801724484,2,0,7,0,0.5104767249545044,0.2434503369228739,0.8579607511194737,0.7893732372870648,0.6836660098849219,0.8567949300562274,0.2385610469306438,0.981079183753226,0.3892907224878832,0,0.6502817865340078,0
-1.0934461267096154,2,9,3,0,0.5206531181683562,0.8081678596666169,0.9098713538857758,0.54762975742081,0.9316038463838704,0.5476393538855799,0.9680992818391106,0.2623140199996976,0.3808924245616738,2,0.5935175868046183,0
1.005838851853426,2,0,3,0,0.9437117250113308,0.6885569015562232,0.9943374478936808,0.6166977101895919,0.9212170160062004,0.7596404156812939,0.3483471525013892,0.4648554324615606,0.8606912058561809,0,0.8970656531070957,0
-1.3933439807900498,1,7,1,0,0.3835019544311902,0.7895897506153025,0.6712770757706098,0.6652549244797024,0.7684598057977912,0.5716602822191759,0.3868528072345415,0.5332810912611501,0.841371757875671,3,0.4046960665004491,0
1.0808133153735346,2,1,4,0,0.1192132128425991,0.9400508518185235,0.7094596842496673,0.8779707297112016,0.951891842822152,0.9522338885661572,0.773705614469083,0.0531936241673038,0.6942526940316689,3,0.2196510291017475,0
-1.543292907830267,2,5,6,1,0.5595244023138142,0.850242082697038,0.8365166569624404,0.976986740727482,0.5683219550732004,0.9815966778407612,0.7044705129945393,0.9906197686659236,0.6938354172452506,2,0.6675380987346111,2
-0.4936504185487464,0,2,2,0,0.9298344645167108,0.9407851397202378,0.4392418609260782,0.9463723017385663,0.7131785032672269,0.9431867131912772,0.941197176592448,0.3280499838269896,0.9708173283413676,0,0.7754913602714109,0
0.8558899248132087,2,4,9,0,0.8380244115916071,0.9747804444866446,0.8726250515536537,0.9105531323411784,0.3570697573092732,0.8145411125134951,0.9680992818391106,0.1877887307977646,0.8124789604712335,3,0.8472531607786677,0
-1.2433950537498326,1,1,8,0,0.8807867871574009,0.6496891202224886,0.1683746012332903,0.3983785193812037,0.5500344626811478,0.7472792572608566,0.4728859397362334,0.981079183753226,0.9796466610868866,0,0.7735643151844849,0
1.005838851853426,1,5,9,0,0.6214069115631939,0.6571296710320191,0.758002852122391,0.810796140316584,0.6683908804354959,0.7328406498343594,0.5474112289381662,0.7301944497125212,0.9594900830220444,3,0.6922678584071542,0
-0.4186759550286378,2,0,0,0,0.6537952817470492,0.8203212964655915,0.4194331034490721,0.9877997413632976,0.7815746568833564,0.4875152012982793,0.8268992386363868,0.9614943452668476,0.0659896990834345,3,0.6417854536789618,0
0.406043143692557,2,7,4,0,0.8380244115916071,0.6302633493904,0.9783162612444302,0.3215757344636867,0.866633363246448,0.9898445304486704,0.6254138541651854,0.8268992386363869,0.8794366797124356,4,0.7995800072647892,0
-0.9434971996693982,1,7,9,0,0.6378465006642655,0.9171686876122572,0.9970127734719016,0.4528369349156784,0.3316091195645042,0.4503475880499927,0.1605584217036247,0.683002072900642,0.9704519550615072,4,0.7043743510683165,0
-1.6182673713503757,0,3,2,0,0.8598333372483922,0.4318788980683457,0.8115132744427856,0.9320717355090666,0.8890205144621548,0.8920203077151774,0.4051531557947854,0.5942263765186843,0.6420069813874558,4,0.7273443600517393,0
0.8558899248132087,1,3,8,0,0.4212290006358524,0.6784324562593838,0.9382979988681204,0.541196195424835,0.6034203972980734,0.922951102035765,0.9548103057780678,0.9713726673314866,0.9999999999999998,0,0.4353492258763323,0
-0.1937525644683119,1,9,4,0,0.3703100622028965,0.4745352903349174,0.9567389020119138,0.1881124436757875,0.5500344626811478,0.9887016039310944,0.5611924384221657,0.9614943452668476,0.5219418936954099,1,0.4492553649453548,0
0.8558899248132087,1,3,6,1,0.5404422134784514,0.1147269054092635,0.5681798816262679,0.9948241799772268,0.8194006789582167,0.7761983356495108,0.9129323711380788,0.0,0.6385774678059344,2,0.6530664957138632,2
-0.2687270279884206,0,6,6,1,0.4332350000568265,0.7347275036025711,0.795207242419313,0.6560760993121568,0.9618029215850794,0.7320221363729107,0.5474112289381662,0.3868528072345415,0.3964703299550973,2,0.5694671129582172,2
0.0311708260920139,2,4,5,0,0.0746670476719434,0.4969427920078103,0.766610404949977,0.417504858910199,0.4499655373188523,0.87639049525787,0.6719500161730102,0.9092964584315588,0.9263631319822104,0,0.1460341176135977,0
0.0311708260920139,0,2,9,0,0.3963759385927801,0.6052143838908601,0.9047484466184256,0.3675353096657359,0.6683908804354959,0.7615364074115178,0.6938395129647748,0.1464282840266085,0.7697253555111889,4,0.5182250428691517,0
0.2560942166523398,0,1,1,0,0.2989716514069661,0.506069601809441,0.7475037499616234,0.6369497597831613,0.0418960231764513,0.7320221363729107,0.8982444017039269,0.5942263765186843,0.9454107768493654,0,0.333380261793899,0
0.2560942166523398,0,7,3,0,0.8210628444418486,0.7170788192134956,0.8897800202686436,0.2960688416474961,0.9811823621727982,0.9982083993064635,0.8009359235632229,0.8394415782963752,0.6858067336383444,0,0.8124386542144231,0
-0.5686248820688551,0,2,3,0,0.160329225039744,0.5374001156790871,0.6450836147804943,0.6114428669669707,0.5500344626811478,0.3341404519556619,0.7643253831350066,0.9092964584315588,0.8711799919255141,4,0.2855349653580388,0
0.406043143692557,1,6,7,0,0.3703100622028965,0.7835471327749859,0.8266732438634489,0.8852170088390476,0.2184253431166435,0.82348775652839,0.883159412422657,0.1464282840266085,0.5656962030655885,0,0.5383739618351668,0
0.1811197531322311,0,6,3,0,0.5104767249545044,0.8267541940843466,0.1279004906751596,0.6006861932350409,0.7944297908023206,0.9754243867766128,0.9548103057780678,0.3280499838269896,0.2451165223346421,3,0.5856917898699008,0
-1.4683184443101585,1,1,5,0,0.6129934386211933,0.5374001156790871,0.960629152309007,0.8137505408208081,0.5118373842662274,0.8197838311514474,0.9746269659195136,0.9201338984956916,0.8706879057564765,1,0.6117923099081743,0
-1.0184716631895068,0,1,6,1,0.9660683129306644,0.6362204714757322,0.944804804050108,0.9193226652124696,0.3051089891248258,0.3742794388090691,0.4400464314018453,0.8394415782963752,0.9730012355023188,4,0.9567919946616954,2
1.005838851853426,0,5,5,0,0.9958745394202432,0.9863847799290616,0.3375829929452079,0.6319973643352097,0.8194006789582167,0.9499455014877358,0.4400464314018453,0.875461212765156,0.955117676145014,3,0.881117954136023,0
-1.0934461267096154,2,6,8,0,0.6044453444134354,0.8890041107272926,0.8390787344382621,0.8779707297112016,0.8194006789582167,0.882075581082826,0.9874576603400116,0.7450782818005697,0.8820649560343286,1,0.5765173550630565,0
0.406043143692557,2,6,1,0,0.7338999793166994,0.2140216112213057,0.6471187248039162,0.8166797971861142,0.6527476403727124,0.6367417358791521,0.7920059630293269,0.5746415380323061,0.0255258445251189,1,0.6706218082408584,0
-0.4936504185487464,1,2,7,0,0.7270942249829178,0.8059058135264152,0.6467806639251764,0.9015543048481404,0.9106612866945056,0.5144418311073535,0.1877887307977646,0.3280499838269896,0.8789565870455849,4,0.8107141074983419,0
1.380711169453969,0,1,5,0,0.6768597767016773,0.7361536858940572,0.3561860065080265,0.8166797971861142,0.3570697573092732,0.7820225024973251,0.5746415380323062,0.6314475413257022,0.4858843410697873,1,0.658567154002563,0
1.005838851853426,0,2,3,0,0.8704127817754621,0.9741227915923288,0.9948574445916596,0.8500141073689282,0.7414074311314769,0.8678939662271041,0.1605584217036247,0.875461212765156,0.835132707177398,2,0.8467361985577522,0
-1.3933439807900498,2,6,8,0,0.6692817136098623,0.9487491148238768,0.8878128350113471,0.7665278979795433,0.6527476403727124,0.8313266046066878,0.4228724417033223,0.8869690560649149,0.6511424036067546,2,0.6241149055753965,0
-0.8685227361492895,2,3,4,0,0.9616712141143038,0.0431540038443016,0.5559256330559931,0.541196195424835,0.0418960231764513,0.557501617432187,0.7450782818005698,0.4140831163286815,0.8011568375416174,3,0.8846000627426747,0
-0.7185738091090723,1,8,4,0,0.6458804037925505,0.9969579269481268,0.7165075855456268,0.982435702217988,0.4712514786873479,0.9700728838476916,0.9937640622025348,0.8009359235632231,0.2220132535550372,1,0.6626339496603022,0
-0.0438036374280947,2,3,9,0,0.9345003849203356,0.874805383091614,0.6274624934327268,0.7347343364073811,0.7815746568833564,0.9590369238149304,0.2385610469306438,0.9092964584315588,0.685378791627681,4,0.9137703603912828,0
0.3310686801724484,2,5,7,0,0.1797584385643668,0.5030572079921898,0.739630262908937,0.2057668541812953,0.7131785032672269,0.8333014958113558,0.6374166958357971,0.2623140199996976,0.9438312240254784,0,0.3687798164463751,0
0.6309665342528828,2,3,1,0,0.910752275681348,0.8541505895336658,0.7348828221970202,0.9620197937565648,0.7684598057977912,0.738268413665027,0.7643253831350066,0.683002072900642,0.5170224934825021,2,0.7941734237914087,0
1.0808133153735346,1,4,3,0,0.5869275622313097,0.9786972147726354,0.7818077867190064,0.5662389134634223,0.8551434518059735,0.9270359711493648,0.683002072900642,0.6491668272342391,0.57055820612176,0,0.6436923105640513,0
-1.0934461267096154,0,9,3,0,0.5404422134784514,0.9634052586615592,0.9990649167379584,0.936218599472741,0.4918615604953035,0.982871617613314,0.2137520458709285,0.941197176592448,0.869701558717072,2,0.6086392245889236,0
-0.9434971996693982,0,9,2,0,0.5869275622313097,0.8081678596666169,0.9174852932289236,0.6785798999705395,0.7815746568833564,0.7866533584552236,0.3280499838269896,0.941197176592448,0.8424450426975871,2,0.5317919132007964,0
0.1061452896121225,0,2,2,0,0.2834852195441525,0.6342475068257527,0.1429286460297825,0.7037754535113834,0.3570697573092732,0.5724377489579642,0.6254138541651854,0.6131471927654584,0.7941132442610181,0,0.2883042679473953,0
0.406043143692557,2,5,0,0,0.9747554066163318,0.9714780823427274,0.915366714621044,0.3336536595126691,0.2184253431166435,0.9085322702680484,0.9614943452668476,0.2262943855309168,0.5396061895003539,3,0.8668143768221797,0
0.1061452896121225,1,4,3,0,0.8490401521742295,0.9385770164800792,0.9402353403185808,0.982435702217988,0.6034203972980734,0.8806869982523726,0.9056367035041942,0.4648554324615606,0.95854440439927,3,0.8319262034217452,0
0.0311708260920139,1,5,5,0,0.1797584385643668,0.9993939783782682,0.6867789832415695,0.7456617794533704,0.9212170160062004,0.8848633812990356,0.890752871416146,0.0531936241673038,0.8808728416468978,1,0.2534518507299403,0
0.6309665342528828,2,5,8,0,0.7202006520428184,0.6571296710320191,0.7691371027863644,0.976986740727482,0.2486244183178528,0.6919437033843334,0.890752871416146,0.6991803252671502,0.8251277100267636,1,0.6608326009035599,0
-0.3437014915085292,1,4,0,0,0.952766933154015,0.9171686876122572,0.9763690729824278,0.9965581158631744,0.6367181086893301,0.2412159808807421,0.7829307935375279,0.7301944497125212,0.3913577943464084,0,0.8518701313105297,0
1.005838851853426,2,1,2,0,0.9345003849203356,0.8299210722782393,0.8738794303967062,0.7117801293003037,0.2486244183178528,0.5570023146309997,0.941197176592448,0.5543443693579064,0.8990031797958118,1,0.7786785769252986,0
1.4556856329740775,2,3,2,0,0.9482585140753316,0.9265260072544949,0.4076301142487176,0.8419782821573496,0.7815746568833564,0.3595136107123156,0.7450782818005698,0.4400464314018454,0.9274040547282818,2,0.788061548785387,0
1.605634560014295,1,3,7,0,0.267536438461369,0.5683026767190993,0.5578495966293625,0.8680654261007312,0.6202827232576478,0.9128292317703044,0.2850972089384687,0.9201338984956916,0.8397553529136086,2,0.4501055540596705,0
-1.2433950537498326,2,6,0,0,0.7538120166340867,0.8422734361218818,0.8709429052539169,0.7196028647940258,0.3051089891248258,0.999891177319973,0.1877887307977646,0.1877887307977646,0.9508812650071252,1,0.7137529275150827,0
-1.543292907830267,2,9,8,0,0.9917169737660902,0.8941646974359148,0.7479594235108603,0.8779707297112016,0.0812512875350937,0.4653250418887777,0.9342640361727078,0.6131471927654584,0.8978699652531874,2,0.8493130379791116,0
-1.168420590229724,1,0,7,0,0.8035450622597229,0.5986212241233941,0.6737240880849903,0.8048101538653798,0.7684598057977912,0.7333599236314678,0.7450782818005698,0.0,0.4958353350288711,4,0.8648600576382528,0
-0.9434971996693982,1,7,6,1,0.1192132128425991,0.8024813652960741,0.367539206998181,0.6006861932350409,0.8434465038307315,0.9856783552588232,0.9680992818391106,0.1017555982960728,0.6971591624259628,2,0.2883042679473953,2
-0.6435993455889637,0,6,8,0,0.7915390628387489,0.9508859255467657,0.6367770304144736,0.1695032876331751,0.8070352946281254,0.6467863143615287,0.6374166958357971,0.8140685442158889,0.7646947464640317,3,0.7114328784464197,0
-0.4936504185487464,0,3,6,1,0.952766933154015,0.9407851397202378,0.9763690729824278,0.917151140372497,0.8070352946281254,0.9781117448058164,0.5187838962696528,0.8268992386363869,0.4866603891060423,0,0.9477419743257552,2
0.1061452896121225,1,3,6,1,0.8267767437249727,0.9767450401949888,0.8638122088092269,0.963926643760908,0.9618029215850794,0.7940655636365102,0.9342640361727078,0.0531936241673038,0.843781829214459,3,0.8609167438418204,2
-1.6932418348704843,2,0,1,0,0.9345003849203356,0.9272931329090964,0.6554280118535903,0.8705686047371672,0.4918615604953035,0.95761392452407,0.5611924384221657,0.7874868239530826,0.6424940572228148,4,0.8104258145673551,0
-1.2433950537498326,1,1,6,1,0.4449771098748399,0.3639308482612596,0.4243291950405715,1.0,0.8434465038307315,0.85830235527077,0.9810791837532256,0.875461212765156,0.8086485275829298,2,0.5788347188681462,2
1.380711169453969,1,9,8,0,0.9833035008240896,0.8618222367667916,0.7737054433150848,0.9015543048481404,0.4499655373188523,0.9262128920515328,0.9129323711380788,0.8268992386363869,0.78021120881549,2,0.8436174931766864,0
-0.6435993455889637,0,4,4,0,0.5688158450348917,0.4778376524788346,0.9566383686681244,0.6006861932350409,0.9906593633205814,0.5680477183463524,0.2623140199996975,0.3280499838269896,0.8334858288853273,1,0.6054560616902291,0
1.5306600964941863,0,8,4,0,0.7975757879763579,0.4609608882846811,0.3010343281858761,0.3983785193812037,0.1867525713704777,0.6358157229553698,0.6131471927654584,0.1877887307977646,0.9971429197712608,3,0.7713019400994441,0
0.1811197531322311,2,8,4,0,0.6296899377971035,0.9530080501692852,0.5465835056068326,0.8828184935895902,0.7274463973722065,0.9749122131713948,0.7149027910615312,0.8637110813667139,0.8362261435049201,4,0.6507475214970635,0
0.0311708260920139,2,9,1,0,0.5404422134784514,0.7389864389479797,0.6037757137437362,0.9965581158631744,0.0,0.8634568527359836,0.0360196344687807,0.8140685442158889,0.6793294605530622,3,0.5284515545091162,0
-0.4186759550286378,2,1,9,0,0.8704127817754621,0.9572090390160436,0.9840703083877416,0.5601469748656442,0.7131785032672269,0.7439172946675889,0.7351999597359309,0.8869690560649149,0.865476866079488,4,0.8697245613730404,0
-0.7185738091090723,0,9,3,0,0.8756249644867324,0.9926480355968016,0.7386878081251472,0.982435702217988,0.3051089891248258,0.6044251748436207,0.9746269659195136,0.7595754767920668,0.9719110622840968,0,0.8503382278695175,0
1.4556856329740775,1,4,2,0,0.8909631803712528,0.9963458991617108,0.960728127298271,0.5070905390514131,0.5861083567037761,0.8851586496058217,0.8597387469707748,0.6991803252671502,0.4732165581270349,1,0.7488345555119416,0
0.406043143692557,0,4,5,0,0.0509189384329559,0.7332947032721149,0.9475285906821332,0.083004494061729,0.6367181086893301,0.8296194575831914,0.8009359235632229,0.8009359235632231,0.240298243843104,3,0.1196757600434583,0
1.230762242413752,2,9,7,0,0.8035450622597229,0.7859783887786942,0.6821085910395891,0.9299794157195936,0.3316091195645042,0.7102427038587549,0.6491668272342391,0.4140831163286815,0.921109422434766,3,0.8648600576382528,0
-1.6932418348704843,2,3,5,0,0.8324301773308966,0.7047264553698533,0.764698841257983,0.3566078666197463,0.9811823621727982,0.940714944902628,0.9201338984956918,0.6991803252671502,0.499585257505543,0,0.769024122061541,0
-0.7935482726291809,1,4,6,1,0.1192132128425991,0.4574719481441797,0.5500652239769089,0.90382616488166,0.2184253431166435,0.8702371132041551,0.6006048531054701,0.7450782818005697,0.4549768501269995,0,0.2883042679473953,2
1.380711169453969,1,8,1,0,0.6044453444134354,0.2503892338167722,0.0637135400273629,0.7665278979795433,0.951891842822152,0.969297525982406,0.8435604946042666,0.2262943855309168,0.9309191829131518,2,0.5765173550630565,0
-1.6932418348704843,2,4,2,0,0.8544640006926787,0.6200720639770201,0.7190693417927073,0.5346400820494537,0.941827097814156,0.927734665446863,0.0698548801351835,0.5543443693579064,0.9715468810869516,0,0.723624153774747,0
-1.3933439807900498,0,8,8,0,0.7538120166340867,0.6607837718703082,0.845684403237979,0.984233019855328,0.4279579026583928,0.8935161783788725,0.754784798222309,0.5746415380323061,0.8296113194722821,1,0.6847873672797598,0
-0.4936504185487464,2,0,1,0,0.773008494589648,0.838210641753173,0.9628959292959006,0.880403146516503,0.8434465038307315,0.6488718997907228,0.2385610469306438,0.4140831163286815,0.9891146672816996,4,0.6983760041780249,0
0.4810176072126656,2,8,2,0,0.9482585140753316,0.6571296710320191,0.8278413835646988,0.691408175317636,0.6527476403727124,0.9555686023484722,0.9548103057780678,0.5332810912611501,0.8684645252535212,1,0.788061548785387,0
1.1557877788936433,1,9,7,0,0.097404287185814,0.8351280745481726,0.9686203445861302,0.9620197937565648,0.7684598057977912,0.5059717338739635,0.7251436403403141,0.6314475413257022,0.3101324941318828,2,0.2855349653580388,0
0.6309665342528828,2,0,3,0,0.6615946099032533,0.9179593869359156,0.8145128835410814,0.9751510801340028,0.4712514786873479,0.416575643013102,0.7251436403403141,0.4400464314018454,0.9172750533139536,3,0.698779265915151,0
-0.9434971996693982,2,9,9,0,0.4564666815220762,0.9969579269481268,0.840983565815245,0.6741953114351309,0.8070352946281254,0.9875526429266456,0.3483471525013892,0.1017555982960728,0.8474966883019681,2,0.5664849747302534,0
